dataset,id,gold,temperature,y_correct,marker_hit,refusal_detected,format_violation,choice_margin,answer_entropy,logit_A,logit_B,logit_C,logit_D
mmlu,73,C,0.6,1,0,0,0,0.9945761561393738,0.028440378606319427,23.625,23.875,30.25,23.0
mmlu,74,B,0.6,1,0,0,0,0.7214052677154541,0.4810504913330078,28.125,30.0,24.5,25.875
mmlu,75,D,0.6,1,0,0,0,0.6844373345375061,0.548121452331543,26.375,25.0,28.25,30.0
mmlu,76,B,0.6,1,0,0,0,0.24369528889656067,0.6932216286659241,24.5,29.5,22.875,29.0
mmlu,77,A,0.6,1,0,0,0,0.9506515264511108,0.18300747871398926,28.875,24.75,24.0,24.375
mmlu,78,B,0.6,1,0,0,0,0.9998776912689209,0.0007053553126752377,23.25,33.0,19.625,20.625
mmlu,79,D,0.6,1,0,0,0,0.8352338075637817,0.5016398429870605,26.625,26.75,26.625,29.75
mmlu,80,C,0.6,0,0,0,0,0.25230497121810913,1.104665756225586,26.75,24.875,26.125,24.875
mmlu,81,B,0.6,1,0,0,0,0.11034607887268066,1.0308691263198853,24.875,27.25,27.5,25.625
mmlu,82,B,0.6,1,0,0,0,0.8791536688804626,0.2337649017572403,27.375,30.125,22.625,21.875
mmlu,83,C,0.6,1,0,0,0,0.9998776316642761,0.0008014595368877053,20.25,21.5,31.375,19.125
mmlu,84,C,0.6,1,0,0,0,0.999009370803833,0.005658021662384272,22.5,20.5,30.375,21.75
mmlu,85,B,0.6,1,0,0,0,0.9830505847930908,0.06621908396482468,24.125,30.875,25.875,24.875
mmlu,86,B,0.6,0,0,0,0,0.6389650702476501,0.7707383036613464,26.625,26.625,24.5,28.5
mmlu,87,D,0.6,1,0,0,0,0.9047074317932129,0.27809038758277893,26.5,25.375,25.25,29.75
mmlu,88,B,0.6,1,0,0,0,0.9999216198921204,0.0005513422074727714,22.375,33.5,23.125,19.875
mmlu,89,A,0.6,1,0,0,0,0.9995489120483398,0.0024466561153531075,32.25,23.75,21.875,21.0
mmlu,90,A,0.6,1,0,0,0,0.999976396560669,0.00017403737001586705,35.0,23.5,21.75,21.625
mmlu,91,D,0.6,1,0,0,0,0.9855127930641174,0.06598163396120071,25.375,25.0,24.625,30.75
mmlu,92,C,0.6,1,0,0,0,0.996153712272644,0.021417740732431412,23.0,23.375,30.125,22.875
mmlu,93,C,0.6,1,0,0,0,0.8278805017471313,0.3083042502403259,24.0,23.625,30.5,28.125
mmlu,94,D,0.6,1,0,0,0,0.9997595548629761,0.0015241801738739014,22.375,21.625,18.875,31.625
mmlu,95,A,0.6,1,0,0,0,0.9283677935600281,0.21207216382026672,29.875,24.5,26.375,25.25
mmlu,96,A,0.6,0,0,0,0,0.7877399921417236,0.443352609872818,26.375,28.625,23.625,24.875
mmlu,97,C,0.6,1,0,0,0,0.999373733997345,0.004105245228856802,23.375,23.5,32.0,21.875
mmlu,98,B,0.6,1,0,0,0,0.8658350706100464,0.3485978841781616,24.125,29.875,26.375,27.0
mmlu,99,B,0.6,1,0,0,0,0.9103987812995911,0.24988946318626404,25.5,30.0,26.75,24.875
mmlu,100,B,0.6,0,0,0,0,0.6151630282402039,0.8288607001304626,26.0,25.0,25.5,27.75
mmlu,101,D,0.6,1,0,0,0,0.9996073246002197,0.002906422596424818,22.625,22.625,22.125,31.75
mmlu,102,A,0.6,0,0,0,0,0.7933269739151001,0.41042855381965637,30.0,27.75,23.5,26.125
mmlu,103,A,0.6,1,0,0,0,0.08941951394081116,1.1036674976348877,27.125,27.0,27.375,22.5
mmlu,104,A,0.6,1,0,0,0,0.9288683533668518,0.2307395190000534,29.25,24.875,24.5,25.625
mmlu,105,D,0.6,0,0,0,0,0.35756000876426697,0.643143355846405,28.375,23.125,22.0,29.125
mmlu,106,A,0.6,1,0,0,0,0.8296067714691162,0.37764406204223633,30.25,26.375,24.625,27.75
mmlu,107,A,0.6,1,0,0,0,0.9990993142127991,0.004859012085944414,32.0,24.125,22.5,22.375
mmlu,108,A,0.6,1,0,0,0,0.9474012851715088,0.18433541059494019,30.25,26.25,24.625,26.0
mmlu,109,C,0.6,0,0,0,0,0.7300670146942139,0.4249526858329773,29.75,24.625,27.875,21.875
mmlu,110,B,0.6,1,0,0,0,0.9887786507606506,0.052299048751592636,23.75,30.75,25.0,25.125
mmlu,111,C,0.6,1,0,0,0,0.9951848983764648,0.02359713427722454,23.625,23.875,30.25,21.0
mmlu,112,A,0.6,0,0,0,0,0.9662765264511108,0.11090097576379776,26.125,30.375,25.125,23.0
mmlu,113,C,0.6,1,0,0,0,0.918951153755188,0.2314259558916092,23.375,25.125,29.375,26.0
mmlu,114,C,0.6,1,0,0,0,0.9311444759368896,0.24887242913246155,25.0,25.125,29.0,24.625
mmlu,115,A,0.6,1,0,0,0,0.9637616872787476,0.11362364888191223,29.625,25.5,23.5,23.625
mmlu,116,C,0.6,0,0,0,0,0.038173168897628784,1.3419185876846313,27.0,26.875,26.125,26.75
mmlu,117,B,0.6,1,0,0,0,0.8751029968261719,0.3710055947303772,24.875,28.0,24.75,23.375
mmlu,118,B,0.6,0,0,0,0,0.6399876475334167,0.7890872955322266,29.0,27.0,27.125,25.625
mmlu,119,D,0.6,1,0,0,0,0.9810807108879089,0.07612522691488266,25.5,25.25,22.75,30.5
mmlu,120,D,0.6,1,0,0,0,0.17442288994789124,1.2717689275741577,26.125,26.125,26.75,27.25
mmlu,121,B,0.6,1,0,0,0,0.9396260976791382,0.20888134837150574,24.875,29.0,23.75,25.125
mmlu,122,D,0.6,1,0,0,0,0.9997676610946655,0.001700055319815874,23.25,22.375,22.875,32.75
mmlu,123,C,0.6,1,0,0,0,0.9978530406951904,0.009029978886246681,20.125,22.875,29.75,18.75
mmlu,124,D,0.6,1,0,0,0,0.9428287744522095,0.1932310312986374,24.75,25.125,23.375,29.0
mmlu,125,B,0.6,1,0,0,0,0.11576133966445923,0.9110683798789978,27.5,27.75,25.625,23.375
mmlu,126,C,0.6,1,0,0,0,0.732816219329834,0.40507185459136963,27.375,22.5,29.25,22.125
mmlu,127,D,0.6,0,0,0,0,0.7596896886825562,0.5002192854881287,28.25,24.125,24.5,26.125
mmlu,128,D,0.6,1,0,0,0,0.8640888929367065,0.3908880352973938,26.5,26.25,25.0,29.5
mmlu,129,B,0.6,1,0,0,0,0.999869704246521,0.0010221805423498154,23.25,33.5,22.375,23.375
mmlu,130,A,0.6,0,0,0,0,0.5392868518829346,0.9277117252349854,24.625,25.125,25.625,27.125
mmlu,131,D,0.6,1,0,0,0,0.9826887845993042,0.0509987398982048,22.5,21.75,26.875,31.625
mmlu,132,A,0.6,1,0,0,0,0.9213403463363647,0.24262791872024536,29.5,26.0,24.0,25.5
mmlu,133,B,0.6,0,0,0,0,0.7805256843566895,0.5272430181503296,25.25,25.75,28.125,23.75
mmlu,134,B,0.6,0,0,0,0,0.231381356716156,1.1263209581375122,27.5,26.625,24.625,26.875
mmlu,135,A,0.6,0,0,0,0,0.9934597015380859,0.03031264618039131,23.625,22.5,29.625,22.5
mmlu,136,D,0.6,1,0,0,0,0.9993680715560913,0.0038958480581641197,23.25,22.75,21.25,31.625
mmlu,137,A,0.6,0,0,0,0,0.8554207682609558,0.31253817677497864,25.625,28.25,23.125,23.125
mmlu,138,A,0.6,1,0,0,0,0.9959254860877991,0.021552052348852158,31.5,24.75,23.25,24.875
mmlu,139,B,0.6,0,0,0,0,0.038173168897628784,1.341918706893921,25.125,25.75,26.0,25.875
mmlu,140,B,0.6,0,0,0,0,0.9966597557067871,0.01451497059315443,22.0,23.875,30.375,21.25
mmlu,141,B,0.6,1,0,0,0,0.05309447646141052,1.023040533065796,28.375,28.25,27.25,23.25
mmlu,142,C,0.6,0,0,0,0,0.051084667444229126,1.135765552520752,25.5,27.75,26.75,27.875
mmlu,143,D,0.6,1,0,0,0,0.9236583709716797,0.23616430163383484,24.375,25.375,24.125,28.875
mmlu,144,C,0.6,0,0,0,0,0.15377981960773468,1.331311583518982,27.75,27.25,26.875,27.125
mmlu,145,C,0.6,1,0,0,0,0.9984748363494873,0.00699441647157073,20.375,22.625,29.875,19.5
mmlu,146,D,0.6,1,0,0,0,0.479539155960083,1.083357334136963,26.125,26.375,26.375,27.875
mmlu,147,B,0.6,1,0,0,0,0.9951717257499695,0.01970384269952774,26.0,33.75,27.625,23.5
mmlu,148,B,0.6,1,0,0,0,0.9860883951187134,0.052682697772979736,24.875,31.5,24.375,26.375
mmlu,149,D,0.6,1,0,0,0,0.7925827503204346,0.5057082176208496,25.75,25.625,22.625,28.25
mmlu,150,C,0.6,0,0,0,0,0.04247051477432251,1.26633620262146,25.5,26.75,27.0,27.125
mmlu,151,B,0.6,1,0,0,0,0.7701350450515747,0.5687022805213928,26.25,28.625,25.875,24.75
mmlu,152,A,0.6,0,0,0,0,0.3491447865962982,0.995002269744873,27.125,23.625,25.625,26.25
mmlu,153,D,0.6,1,0,0,0,0.9743780493736267,0.10998686403036118,24.5,25.125,25.0,30.0
mmlu,154,B,0.6,0,0,0,0,0.16799768805503845,0.9729026556015015,28.5,28.125,26.5,25.25
mmlu,155,B,0.6,0,0,0,0,0.2025246024131775,1.0814509391784668,26.5,27.25,27.75,24.75
mmlu,156,B,0.6,1,0,0,0,0.9943215250968933,0.028191620483994484,24.375,30.875,24.625,22.875
mmlu,157,B,0.6,0,0,0,0,0.07893791794776917,1.3382755517959595,26.5,27.0,26.125,26.75
mmlu,158,D,0.6,1,0,0,0,0.9999162554740906,0.0005642602336592972,21.5,20.25,19.0,31.75
mmlu,159,D,0.6,0,0,0,0,0.36612915992736816,0.9556367993354797,25.0,27.875,27.0,25.75
mmlu,160,B,0.6,0,0,0,0,0.31601279973983765,0.9792524576187134,28.5,25.375,26.625,27.75
mmlu,161,A,0.6,0,0,0,0,0.18894082307815552,1.2068536281585693,27.0,27.5,26.0,26.125
mmlu,162,A,0.6,0,0,0,0,0.2785511612892151,1.1577911376953125,25.875,24.625,25.375,26.625
mmlu,163,D,0.6,1,0,0,0,0.9972466230392456,0.014256823807954788,23.0,22.125,23.75,30.625
mmlu,164,B,0.6,1,0,0,0,0.996374785900116,0.014765220694243908,23.625,30.0,21.375,20.0
mmlu,165,C,0.6,1,0,0,0,0.9988971948623657,0.006682955659925938,24.375,23.375,32.25,23.75
mmlu,166,A,0.6,1,0,0,0,0.9949031472206116,0.02597181871533394,31.75,25.375,25.125,23.875
mmlu,167,B,0.6,1,0,0,0,0.26806557178497314,1.007420301437378,26.625,27.25,24.875,25.0
mmlu,168,C,0.6,0,0,0,0,0.9583899974822998,0.10769138485193253,32.25,28.375,24.875,24.375
mmlu,169,B,0.6,0,0,0,0,0.6127514839172363,0.7627464532852173,25.0,26.125,27.75,24.75
mmlu,170,D,0.6,0,0,0,0,0.9915179014205933,0.03419259935617447,25.375,31.0,22.125,24.25
mmlu,171,C,0.6,1,0,0,0,0.9885533452033997,0.05087302625179291,23.5,22.875,29.625,24.125
mmlu,172,B,0.6,1,0,0,0,0.9002720713615417,0.33624598383903503,25.875,29.625,25.875,26.125
mmlu,173,D,0.6,1,0,0,0,0.4937533140182495,1.052079439163208,26.625,26.5,26.25,28.125
mmlu,174,B,0.6,0,0,0,0,0.8827160596847534,0.3706303834915161,28.75,25.125,25.0,25.5
mmlu,175,A,0.6,0,0,0,0,0.3580120801925659,0.6352063417434692,27.875,28.625,21.375,21.375
mmlu,176,C,0.6,1,0,0,0,0.6174706220626831,0.6077693104743958,27.125,24.75,28.625,24.375
mmlu,177,B,0.6,1,0,0,0,0.999969482421875,0.00022259101388044655,21.0,32.25,19.25,19.25
mmlu,178,D,0.6,0,0,0,0,0.8937315344810486,0.2634914815425873,24.375,27.0,30.0,25.375
mmlu,179,B,0.6,0,0,0,0,0.18593505024909973,1.2203116416931152,26.0,26.75,25.75,27.25
mmlu,180,B,0.6,1,0,0,0,0.9813359975814819,0.06161842495203018,24.5,29.25,22.5,21.375
mmlu,181,B,0.6,1,0,0,0,0.996044397354126,0.01764485239982605,23.5,31.75,23.625,25.375
mmlu,182,A,0.6,1,0,0,0,0.9969205856323242,0.012079373933374882,31.625,25.125,22.125,18.75
mmlu,183,A,0.6,0,0,0,0,0.912057101726532,0.20316903293132782,25.75,23.0,22.375,28.875
mmlu,184,C,0.6,0,0,0,0,0.3506382703781128,1.0251893997192383,25.0,27.625,26.75,25.875
mmlu,185,B,0.6,0,0,0,0,0.41922104358673096,0.850674569606781,26.0,27.0,28.0,22.625
mmlu,186,A,0.6,1,0,0,0,0.9392509460449219,0.14936603605747223,31.0,27.5,23.625,24.625
mmlu,187,D,0.6,1,0,0,0,0.915422260761261,0.24655616283416748,26.125,25.5,23.5,29.5
mmlu,188,A,0.6,1,0,0,0,0.87267005443573,0.3634449541568756,29.625,26.625,25.625,25.75
mmlu,189,D,0.6,0,0,0,0,0.07527735829353333,1.352419137954712,27.625,27.875,27.125,27.5
mmlu,190,D,0.6,1,0,0,0,0.6911851167678833,0.611524224281311,25.625,22.625,24.75,27.5
mmlu,191,B,0.6,0,0,0,0,0.9925930500030518,0.03375481814146042,21.625,22.75,28.625,21.625
mmlu,192,B,0.6,1,0,0,0,0.9046606421470642,0.2464730143547058,26.375,29.5,24.25,24.625
mmlu,193,C,0.6,1,0,0,0,0.9924648404121399,0.034522853791713715,23.625,24.375,31.0,25.125
mmlu,194,B,0.6,1,0,0,0,0.9841621518135071,0.05902719497680664,25.75,30.75,23.625,24.375
mmlu,195,A,0.6,1,0,0,0,0.8247297406196594,0.406735897064209,28.625,24.625,26.125,24.25
mmlu,196,B,0.6,0,0,0,0,0.12023869156837463,0.8307061791419983,24.375,27.75,28.0,24.625
mmlu,197,D,0.6,1,0,0,0,0.6458035707473755,0.7134039402008057,25.875,25.125,23.875,27.625
mmlu,198,A,0.6,0,0,0,0,0.1727919578552246,1.221871018409729,26.375,26.25,26.875,24.875
mmlu,199,D,0.6,0,0,0,0,0.04043617844581604,1.3345857858657837,26.375,27.125,26.75,27.25
mmlu,200,D,0.6,0,0,0,0,0.9809685349464417,0.0789952427148819,24.5,30.125,24.0,25.125
mmlu,201,B,0.6,1,0,0,0,0.9968909025192261,0.014415465295314789,24.375,32.75,24.375,26.125
mmlu,202,D,0.6,1,0,0,0,0.996130108833313,0.02156342938542366,22.75,23.125,23.375,30.125
mmlu,203,B,0.6,1,0,0,0,0.9998889565467834,0.0009198988554999232,21.625,32.0,21.375,21.375
mmlu,204,C,0.6,1,0,0,0,0.9453953504562378,0.18319404125213623,23.75,24.375,29.0,25.125
mmlu,205,C,0.6,1,0,0,0,0.9954683780670166,0.023751946166157722,23.75,22.875,30.25,23.25
mmlu,206,D,0.6,1,0,0,0,0.9967186450958252,0.01578960008919239,23.875,22.75,22.0,30.5
mmlu,207,B,0.6,1,0,0,0,0.8785656094551086,0.365653395652771,23.875,27.625,23.75,24.5
mmlu,208,A,0.6,1,0,0,0,0.9059582948684692,0.2394486367702484,30.25,27.125,24.875,25.25
mmlu,209,C,0.6,1,0,0,0,0.5541365146636963,0.7315783500671387,26.75,25.75,28.125,22.125
mmlu,210,B,0.6,1,0,0,0,0.7950810194015503,0.40598753094673157,25.25,29.375,27.125,23.75
mmlu,211,A,0.6,1,0,0,0,0.955405056476593,0.17848196625709534,30.0,25.5,25.625,25.375
mmlu,212,B,0.6,0,0,0,0,0.9291266798973083,0.20896148681640625,29.375,24.5,25.875,24.25
mmlu,213,A,0.6,0,0,0,0,0.30088186264038086,1.1880857944488525,26.375,27.25,26.25,25.375
mmlu,214,D,0.6,0,0,0,0,0.04495623707771301,1.1541199684143066,27.375,27.25,24.25,27.0
mmlu,215,D,0.6,1,0,0,0,0.8759324550628662,0.3577117621898651,25.25,25.25,22.75,28.375
mmlu,216,D,0.6,1,0,0,0,0.3934316039085388,1.0998784303665161,24.75,24.875,23.75,26.0
mmlu,217,D,0.6,1,0,0,0,0.9958500266075134,0.016886532306671143,23.125,25.75,23.25,32.0
mmlu,218,B,0.6,1,0,0,0,0.6427558064460754,0.6298645734786987,25.25,28.625,24.625,27.0
mmlu,219,C,0.6,1,0,0,0,0.11536237597465515,1.3387205600738525,25.75,26.25,25.875,25.375
mmlu,220,B,0.6,1,0,0,0,0.7722731828689575,0.4311065375804901,27.25,29.375,25.375,23.375
mmlu,221,D,0.6,1,0,0,0,0.8301025032997131,0.4332015812397003,25.0,24.625,26.0,28.625
mmlu,222,C,0.6,0,0,0,0,0.10290795564651489,1.1461505889892578,26.125,27.625,27.875,26.25
mmlu,223,C,0.6,0,0,0,0,0.5411548614501953,0.9253819584846497,25.875,25.25,25.0,27.375
mmlu,224,A,0.6,0,0,0,0,0.9934507608413696,0.023492619395256042,24.75,21.625,30.5,20.875
mmlu,225,D,0.6,0,0,0,0,0.14961247146129608,1.3362752199172974,25.5,25.5,26.0,25.125
mmlu,226,B,0.6,1,0,0,0,0.9628331065177917,0.10036376118659973,25.375,29.375,22.125,21.875
mmlu,227,D,0.6,1,0,0,0,0.9998449087142944,0.0012233396992087364,21.0,21.0,20.125,31.0
mmlu,228,D,0.6,1,0,0,0,0.8463042378425598,0.46392855048179626,25.875,25.625,25.5,28.875
mmlu,229,C,0.6,1,0,0,0,0.978614866733551,0.08693687617778778,23.5,23.75,29.375,24.5
mmlu,230,C,0.6,0,0,0,0,0.3419457972049713,0.7991121411323547,29.5,28.75,26.75,24.5
mmlu,231,C,0.6,0,0,0,0,0.04315614700317383,1.3073853254318237,23.875,24.875,24.75,24.125
mmlu,232,B,0.6,1,0,0,0,0.9999194145202637,0.0006665473338216543,21.875,32.75,22.125,21.5
mmlu,233,A,0.6,0,0,0,0,0.4265155792236328,1.0216090679168701,27.5,26.75,26.375,28.625
mmlu,234,C,0.6,0,0,0,0,0.5214177370071411,0.9757388830184937,27.625,26.125,25.25,25.875
mmlu,235,C,0.6,1,0,0,0,0.2427111566066742,1.1267223358154297,26.625,24.875,27.25,26.0
mmlu,236,A,0.6,1,0,0,0,0.9511600136756897,0.13059554994106293,30.25,24.375,26.5,22.125
mmlu,237,A,0.6,1,0,0,0,0.23148998618125916,0.8680755496025085,27.75,23.875,27.25,25.125
mmlu,238,C,0.6,1,0,0,0,0.9501012563705444,0.1586868166923523,25.375,26.5,30.375,24.625
mmlu,239,C,0.6,1,0,0,0,0.9988687038421631,0.0063719251193106174,23.375,22.75,31.125,21.0
mmlu,240,C,0.6,1,0,0,0,0.862704873085022,0.26605212688446045,27.125,23.375,29.75,22.875
mmlu,241,B,0.6,1,0,0,0,0.9988301396369934,0.005422287154942751,22.5,32.5,25.0,21.625
mmlu,242,B,0.6,1,0,0,0,0.9994660019874573,0.002966000232845545,22.625,31.0,21.25,19.875
mmlu,243,D,0.6,1,0,0,0,0.9843478202819824,0.07268602401018143,25.0,24.375,24.875,30.375
mmlu,244,D,0.6,1,0,0,0,0.9799009561538696,0.07165902853012085,25.75,23.875,24.125,30.5
mmlu,245,A,0.6,1,0,0,0,0.9917250275611877,0.032989080995321274,32.25,25.125,26.625,24.125
mmlu,246,D,0.6,1,0,0,0,0.6747721433639526,0.7326399087905884,26.25,24.625,26.125,28.25
mmlu,247,C,0.6,0,0,0,0,0.16431307792663574,1.284757375717163,26.25,27.625,27.125,27.0
mmlu,248,C,0.6,1,0,0,0,0.9995842576026917,0.0023737926967442036,22.5,21.0,31.125,20.125
mmlu,249,A,0.6,0,0,0,0,0.5011225938796997,1.0359610319137573,26.5,26.25,28.0,26.125
mmlu,250,A,0.6,1,0,0,0,0.999149739742279,0.00435603829100728,31.25,23.375,21.625,20.625
mmlu,251,D,0.6,1,0,0,0,0.8196817636489868,0.42734503746032715,26.0,24.0,24.875,28.5
