dataset,id,gold,temperature,y_correct,marker_hit,refusal_detected,format_violation,choice_margin,answer_entropy,logit_A,logit_B,logit_C,logit_D
mmlu,31,D,0.6,0,0,0,0,0.08939880132675171,1.2630964517593384,19.75,19.5,19.0,18.25
mmlu,32,B,0.6,0,0,0,0,0.7944635152816772,0.5276548862457275,21.375,18.875,17.625,18.375
mmlu,33,B,0.6,0,0,0,0,0.05649763345718384,0.9895787239074707,22.125,22.0,19.0,20.25
mmlu,34,A,0.6,1,0,0,0,0.9189187288284302,0.258407324552536,22.0,17.625,17.625,18.5
mmlu,35,A,0.6,1,0,0,0,0.551611065864563,0.7535338997840881,21.5,20.125,16.75,19.125
mmlu,36,A,0.6,1,0,0,0,0.8685206770896912,0.3805333077907562,23.75,19.875,20.75,20.0
mmlu,37,C,0.6,0,0,0,0,0.6616102457046509,0.6465125679969788,21.625,17.125,19.875,18.875
mmlu,38,A,0.6,1,0,0,0,0.39532017707824707,0.97178715467453,21.875,18.5,20.25,20.875
mmlu,40,C,0.6,0,0,0,0,0.8529191017150879,0.406727135181427,22.375,19.125,17.875,19.5
mmlu,41,C,0.6,1,0,0,0,0.9531599879264832,0.13969160616397858,18.625,15.1875,22.5,17.375
mmlu,42,B,0.6,0,0,0,0,0.883787214756012,0.314270555973053,22.625,18.125,18.375,19.625
mmlu,43,B,0.6,0,0,0,0,0.2077902853488922,1.068219780921936,22.125,20.625,19.375,21.625
mmlu,44,A,0.6,1,0,0,0,0.660869836807251,0.6632925271987915,22.375,18.75,19.375,20.625
mmlu,45,D,0.6,0,0,0,0,0.6922577023506165,0.6994125843048096,22.375,19.375,19.625,20.375
mmlu,46,D,0.6,0,0,0,0,0.16986465454101562,0.937102198600769,21.75,17.75,19.75,21.375
mmlu,47,C,0.6,0,0,0,0,0.6808871626853943,0.5717060565948486,19.625,17.25,21.375,17.625
mmlu,48,D,0.6,0,0,0,0,0.671602725982666,0.683032751083374,22.375,18.125,20.5,20.0
mmlu,49,A,0.6,1,0,0,0,0.9170971512794495,0.266150563955307,24.375,19.875,20.25,20.875
mmlu,50,A,0.6,1,0,0,0,0.9516555070877075,0.15039919316768646,21.375,15.5625,17.5,16.125
mmlu,51,D,0.6,1,0,0,0,0.058502376079559326,0.9228509664535522,22.25,19.25,19.875,22.375
mmlu,52,D,0.6,0,0,0,0,0.0,1.2730451822280884,20.375,20.375,19.625,19.125
mmlu,53,B,0.6,1,0,0,0,0.3241882026195526,0.9422298073768616,21.0,20.25,18.0,18.75
mmlu,54,D,0.6,0,0,0,0,0.5007321238517761,0.6485235691070557,22.0,17.75,17.375,20.875
mmlu,55,C,0.6,0,0,0,0,0.7463521957397461,0.559643566608429,23.875,21.75,20.375,20.375
mmlu,56,C,0.6,0,0,0,0,0.8080620765686035,0.42056748270988464,21.875,17.125,18.0,19.5
mmlu,57,D,0.6,0,0,0,0,0.7923160791397095,0.5365861654281616,24.375,20.75,21.375,21.875
mmlu,58,B,0.6,1,0,0,0,0.4275919497013092,1.0203657150268555,21.5,22.625,20.625,20.5
mmlu,59,C,0.6,0,0,0,0,0.580333948135376,0.6300347447395325,19.875,21.25,16.75,17.5
mmlu,60,C,0.6,0,0,0,0,0.35158219933509827,1.1262911558151245,19.875,20.0,21.0,18.75
mmlu,61,C,0.6,1,0,0,0,0.18395808339118958,0.7173437476158142,19.5,13.0,19.125,15.0
mmlu,62,B,0.6,1,0,0,0,0.5104232430458069,0.7825896739959717,19.375,18.125,14.25,17.125
mmlu,63,A,0.6,0,0,0,0,0.267208993434906,0.9814107418060303,21.75,18.25,20.0,21.125
mmlu,64,D,0.6,0,0,0,0,0.3434179425239563,0.7967098951339722,21.125,16.875,18.125,20.375
mmlu,65,C,0.6,0,0,0,0,0.6584538221359253,0.8039633631706238,20.875,18.625,18.875,18.25
mmlu,66,C,0.6,0,0,0,0,0.9791626334190369,0.09414798766374588,23.25,18.125,17.875,17.875
mmlu,67,D,0.6,0,0,0,0,0.82747483253479,0.4434593915939331,25.625,22.125,23.0,21.625
mmlu,68,A,0.6,1,0,0,0,0.7722476124763489,0.5128989219665527,22.625,19.375,18.375,20.375
mmlu,69,C,0.6,0,0,0,0,0.5798681378364563,0.8200564384460449,21.375,19.75,17.125,19.625
mmlu,70,D,0.6,0,0,0,0,0.17916181683540344,0.8038023710250854,21.625,22.0,15.625,19.125
mmlu,71,D,0.6,0,0,0,0,0.5642653703689575,0.8126575350761414,22.125,18.125,20.625,20.125
mmlu,72,C,0.6,0,0,0,0,0.7463418841362,0.656106173992157,23.875,20.875,21.5,21.25
mmlu,73,C,0.6,0,0,0,0,0.2421092391014099,0.7223965525627136,21.25,15.25,20.75,17.125
mmlu,74,B,0.6,0,0,0,0,0.04776039719581604,1.1854959726333618,22.625,20.375,22.5,21.875
mmlu,75,D,0.6,1,0,0,0,0.11415311694145203,0.925344705581665,19.125,15.8125,21.0,20.75
mmlu,76,B,0.6,0,0,0,0,0.7070243954658508,0.6982901692390442,19.375,17.25,16.875,16.25
mmlu,77,A,0.6,1,0,0,0,0.9468171000480652,0.15824292600154877,24.125,18.75,18.375,20.375
mmlu,78,B,0.6,1,0,0,0,0.3632560074329376,1.1110094785690308,20.125,19.125,18.75,18.0
mmlu,79,D,0.6,0,0,0,0,0.3033849596977234,1.0589832067489624,21.0,18.625,20.25,19.25
mmlu,80,C,0.6,0,0,0,0,0.2575281262397766,1.0584100484848022,19.75,17.125,19.125,18.125
mmlu,81,B,0.6,0,0,0,0,0.2730521261692047,1.171160340309143,21.625,19.625,20.875,20.5
mmlu,82,B,0.6,0,0,0,0,0.9534100294113159,0.16949860751628876,23.0,18.875,17.875,18.375
mmlu,83,C,0.6,1,0,0,0,0.6188720464706421,0.5969930291175842,20.25,17.0,21.75,18.0
mmlu,84,C,0.6,0,0,0,0,0.059325724840164185,0.8861839175224304,21.25,17.875,21.125,18.5
mmlu,85,B,0.6,0,0,0,0,0.44374001026153564,0.9177269339561462,21.625,19.875,17.875,20.5
mmlu,86,B,0.6,0,0,0,0,0.7431685328483582,0.4812501072883606,21.375,17.625,16.0,19.375
mmlu,87,D,0.6,0,0,0,0,0.0,1.0240776538848877,21.625,18.125,21.625,20.25
mmlu,88,B,0.6,1,0,0,0,0.38753509521484375,0.8335159420967102,21.0,21.875,18.75,18.75
mmlu,89,A,0.6,1,0,0,0,0.915894627571106,0.24710392951965332,20.625,17.25,15.125,16.5
mmlu,90,A,0.6,1,0,0,0,0.9876956343650818,0.05528078228235245,23.75,18.125,16.375,18.25
mmlu,91,D,0.6,1,0,0,0,0.5074039101600647,0.807314932346344,21.75,18.75,20.75,23.0
mmlu,92,C,0.6,1,0,0,0,0.2705606520175934,0.9367074966430664,21.5,17.375,22.125,20.375
mmlu,93,C,0.6,0,0,0,0,0.181606262922287,0.7733649015426636,21.25,16.75,17.5,20.875
mmlu,94,D,0.6,0,0,0,0,0.05566561222076416,0.9709700345993042,22.0,22.125,16.875,20.625
mmlu,95,A,0.6,0,0,0,0,0.41421017050743103,0.9126465916633606,21.125,18.875,22.125,20.0
mmlu,96,A,0.6,1,0,0,0,0.0,1.0424715280532837,21.25,21.25,17.375,20.125
mmlu,97,C,0.6,1,0,0,0,0.8041772842407227,0.43195605278015137,18.625,19.75,22.125,16.75
mmlu,98,B,0.6,0,0,0,0,0.39629077911376953,1.0871750116348267,21.0,19.75,19.875,18.625
mmlu,99,B,0.6,0,0,0,0,0.4968162178993225,0.8616417646408081,22.25,20.125,18.75,21.0
mmlu,100,B,0.6,0,0,0,0,0.8683375716209412,0.4019412100315094,21.875,17.875,18.75,18.625
mmlu,101,D,0.6,1,0,0,0,0.44124916195869446,0.7682498693466187,21.125,18.25,19.0,22.125
mmlu,102,A,0.6,1,0,0,0,0.8134329319000244,0.45544111728668213,23.0,19.5,18.875,20.5
mmlu,103,A,0.6,1,0,0,0,0.8483575582504272,0.38735097646713257,21.375,18.0,16.125,18.625
mmlu,104,A,0.6,1,0,0,0,0.55717533826828,0.9866710901260376,21.75,20.0,20.0,19.75
mmlu,105,D,0.6,0,0,0,0,0.6130834817886353,0.6220932602882385,22.0,18.75,16.75,20.5
mmlu,106,A,0.6,1,0,0,0,0.7834647297859192,0.4646499752998352,23.625,20.0,19.0,21.375
mmlu,107,A,0.6,1,0,0,0,0.9166293740272522,0.217683345079422,24.25,18.875,19.0,21.0
mmlu,108,A,0.6,1,0,0,0,0.7819892168045044,0.6051602363586426,23.5,20.75,20.875,20.5
mmlu,110,B,0.6,0,0,0,0,0.8072723150253296,0.4812154173851013,21.75,18.375,17.875,19.25
mmlu,111,C,0.6,1,0,0,0,0.6154886484146118,0.6197845339775085,20.25,17.75,21.75,17.875
mmlu,112,A,0.6,1,0,0,0,0.7125434875488281,0.6248677372932434,22.125,18.75,20.125,19.0
mmlu,113,C,0.6,1,0,0,0,0.7963681817054749,0.5194393396377563,19.5,18.125,22.0,19.0
mmlu,114,C,0.6,0,0,0,0,0.8410441279411316,0.3857557475566864,21.75,17.5,19.125,17.625
mmlu,115,A,0.6,1,0,0,0,0.11510178446769714,0.9147725105285645,23.25,23.0,18.375,21.25
mmlu,116,C,0.6,1,0,0,0,0.2835295498371124,1.1021902561187744,21.25,18.5,20.125,20.5
mmlu,117,B,0.6,0,0,0,0,0.0,1.1586554050445557,20.25,19.125,20.25,18.25
mmlu,118,B,0.6,0,0,0,0,0.7077980041503906,0.556007981300354,22.75,18.625,19.125,20.875
mmlu,119,D,0.6,0,0,0,0,0.17026373744010925,0.9521397352218628,22.25,20.375,19.5,22.625
mmlu,120,D,0.6,1,0,0,0,0.8468943238258362,0.34963756799697876,17.75,15.4375,19.0,21.625
mmlu,121,B,0.6,1,0,0,0,0.7521564960479736,0.639397144317627,20.875,18.0,18.5,18.0
mmlu,122,D,0.6,0,0,0,0,0.0,1.1568620204925537,20.875,18.375,20.125,20.875
mmlu,123,C,0.6,0,0,0,0,0.3278615176677704,0.9185366034507751,20.5,17.375,19.75,18.125
mmlu,124,D,0.6,0,0,0,0,0.30117562413215637,1.0465580224990845,20.625,17.75,19.875,19.125
mmlu,125,B,0.6,0,0,0,0,0.5378322005271912,0.8424150347709656,22.0,19.25,19.375,20.625
mmlu,126,C,0.6,0,0,0,0,0.9289902448654175,0.23904693126678467,21.75,16.25,18.0,18.0
mmlu,127,D,0.6,0,0,0,0,0.726164698600769,0.625216007232666,23.75,19.875,21.125,21.625
mmlu,128,D,0.6,0,0,0,0,0.22585564851760864,0.925977885723114,21.125,18.125,21.625,19.375
mmlu,129,B,0.6,1,0,0,0,0.05377310514450073,1.0265779495239258,20.625,20.5,16.5,19.375
mmlu,130,A,0.6,1,0,0,0,0.7230920195579529,0.684938907623291,21.625,18.375,19.375,19.25
mmlu,131,D,0.6,0,0,0,0,0.40936946868896484,0.8792790770530701,21.25,16.25,22.25,20.5
mmlu,132,A,0.6,1,0,0,0,0.9748832583427429,0.10158891975879669,23.5,18.75,17.875,18.125
mmlu,133,B,0.6,0,0,0,0,0.7978253960609436,0.5193343758583069,22.0,18.625,18.625,19.5
mmlu,134,B,0.6,0,0,0,0,0.11005321145057678,1.011627197265625,22.0,18.875,20.625,22.25
mmlu,135,A,0.6,1,0,0,0,0.5523461103439331,0.8845012187957764,20.125,17.375,18.625,18.0
mmlu,136,D,0.6,1,0,0,0,0.7861204147338867,0.4493267238140106,19.25,16.375,17.875,21.5
mmlu,137,A,0.6,1,0,0,0,0.743644118309021,0.5672057867050171,20.75,18.625,17.625,16.875
mmlu,138,A,0.6,1,0,0,0,0.16169217228889465,1.0355308055877686,19.75,16.75,19.375,18.125
mmlu,139,B,0.6,0,0,0,0,0.5846697092056274,0.7569311857223511,18.875,17.625,21.375,19.875
mmlu,140,B,0.6,0,0,0,0,0.10496661067008972,1.1091729402542114,20.375,19.125,20.625,18.375
mmlu,141,B,0.6,0,0,0,0,0.5605844855308533,0.739502489566803,21.375,17.875,20.0,18.375
mmlu,142,C,0.6,0,0,0,0,0.8965858817100525,0.31171083450317383,21.125,16.5,17.375,17.875
mmlu,143,D,0.6,0,0,0,0,0.08718270063400269,1.2715659141540527,21.375,21.75,22.0,20.5
mmlu,144,C,0.6,0,0,0,0,0.8725013732910156,0.3271940350532532,21.5,16.5,17.5,18.625
mmlu,145,C,0.6,1,0,0,0,0.7847064137458801,0.53243088722229,18.25,18.25,20.75,15.5625
mmlu,146,D,0.6,1,0,0,0,0.08559513092041016,1.137499213218689,21.375,18.0,21.375,21.625
mmlu,147,B,0.6,1,0,0,0,0.8314393162727356,0.36956241726875305,21.25,23.75,18.125,19.75
mmlu,148,B,0.6,1,0,0,0,0.16541767120361328,1.0042530298233032,20.875,21.25,18.25,19.375
mmlu,149,D,0.6,0,0,0,0,0.8765226602554321,0.3367300033569336,23.375,19.875,17.875,20.375
mmlu,150,C,0.6,0,0,0,0,0.7053234577178955,0.64668208360672,22.375,20.375,19.625,18.75
mmlu,151,B,0.6,0,0,0,0,0.23746266961097717,1.1636923551559448,22.375,21.75,20.375,21.125
mmlu,152,A,0.6,0,0,0,0,0.056639283895492554,0.9648347496986389,21.125,17.125,21.0,19.375
mmlu,153,D,0.6,0,0,0,0,0.6442267894744873,0.7212667465209961,21.0,19.25,17.375,18.5
mmlu,154,B,0.6,1,0,0,0,0.1551283895969391,1.1125589609146118,23.25,22.875,21.75,21.0
mmlu,155,B,0.6,0,0,0,0,0.15347343683242798,1.1364046335220337,22.25,20.375,21.875,20.625
mmlu,156,B,0.6,0,0,0,0,0.5733182430267334,0.6713817119598389,24.875,21.5,20.75,23.5
mmlu,157,B,0.6,0,0,0,0,0.6017507314682007,0.8636794090270996,22.375,20.375,19.625,20.625
mmlu,158,D,0.6,0,0,0,0,0.628012478351593,0.5387682914733887,21.75,16.5,17.0,20.25
mmlu,159,D,0.6,0,0,0,0,0.8303637504577637,0.490899920463562,22.75,19.0,19.875,19.875
mmlu,160,B,0.6,0,0,0,0,0.6578171849250793,0.7200578451156616,24.5,22.375,20.25,22.625
mmlu,161,A,0.6,1,0,0,0,0.703718900680542,0.7103744745254517,24.0,21.875,21.5,21.0
mmlu,162,A,0.6,0,0,0,0,0.0546707808971405,1.0607340335845947,21.375,19.625,19.0,21.25
mmlu,163,D,0.6,0,0,0,0,0.17620134353637695,0.8676254153251648,21.625,18.25,22.0,19.25
mmlu,164,B,0.6,0,0,0,0,0.8984202146530151,0.27794021368026733,22.375,18.0,17.5,19.25
mmlu,165,C,0.6,1,0,0,0,0.576859712600708,0.6400503516197205,21.875,17.625,23.25,20.0
mmlu,166,A,0.6,1,0,0,0,0.969080924987793,0.12586340308189392,24.75,19.5,20.125,19.75
mmlu,167,B,0.6,0,0,0,0,0.6594531536102295,0.7946268320083618,22.0,19.875,19.125,20.0
mmlu,168,C,0.6,0,0,0,0,0.2904702126979828,0.8151494860649109,20.0,19.375,16.125,16.875
mmlu,169,B,0.6,0,0,0,0,0.4513380527496338,0.8882249593734741,21.25,17.25,19.375,20.125
mmlu,170,D,0.6,0,0,0,0,0.1711694896221161,0.9367232322692871,23.75,23.375,20.375,21.5
mmlu,171,C,0.6,0,0,0,0,0.24647662043571472,1.1338348388671875,19.875,18.0,18.25,19.25
mmlu,172,B,0.6,0,0,0,0,0.7815679311752319,0.5334996581077576,21.625,19.25,18.5,17.875
mmlu,173,D,0.6,0,0,0,0,0.5342029333114624,0.904088020324707,22.5,19.125,20.875,21.0
mmlu,174,B,0.6,0,0,0,0,0.9388716816902161,0.20006009936332703,22.625,18.0,17.625,18.875
mmlu,175,A,0.6,1,0,0,0,0.8377015590667725,0.391560435295105,23.25,20.625,17.875,19.75
mmlu,176,C,0.6,0,0,0,0,0.20539838075637817,1.1084052324295044,21.375,19.875,21.875,20.125
mmlu,177,B,0.6,1,0,0,0,0.7535418272018433,0.42525991797447205,20.0,22.0,15.9375,17.375
mmlu,178,D,0.6,0,0,0,0,0.47896939516067505,0.932244598865509,21.875,20.0,18.875,20.625
mmlu,179,B,0.6,0,0,0,0,0.7944635152816772,0.5276549458503723,21.625,17.875,18.625,19.125
mmlu,180,B,0.6,0,0,0,0,0.6958552002906799,0.7370731234550476,21.5,19.375,18.75,19.0
mmlu,181,B,0.6,0,0,0,0,0.5038068294525146,0.9429332613945007,21.375,18.5,19.625,20.0
mmlu,182,A,0.6,1,0,0,0,0.7928744554519653,0.4198460280895233,21.875,19.625,16.875,17.75
mmlu,183,A,0.6,1,0,0,0,0.2758512496948242,1.0705618858337402,20.375,16.625,19.625,19.5
mmlu,184,C,0.6,1,0,0,0,0.05809265375137329,0.9241978526115417,20.25,16.375,20.125,18.125
mmlu,185,B,0.6,0,0,0,0,0.4563656449317932,0.8999232649803162,20.875,19.75,22.0,19.0
mmlu,186,A,0.6,1,0,0,0,0.7240473031997681,0.4634607434272766,23.375,19.125,17.0,21.5
mmlu,187,D,0.6,0,0,0,0,0.6672308444976807,0.48101264238357544,23.0,17.875,15.8125,21.375
mmlu,188,A,0.6,1,0,0,0,0.6381931900978088,0.7489710450172424,21.125,17.875,18.625,19.375
mmlu,189,D,0.6,0,0,0,0,0.0,0.7964624166488647,20.75,20.75,16.25,17.375
mmlu,190,D,0.6,0,0,0,0,0.5497749447822571,0.5803576707839966,21.625,15.6875,16.875,20.375
mmlu,191,B,0.6,0,0,0,0,0.3495246469974518,0.7345280647277832,20.75,15.6875,21.5,18.125
mmlu,192,B,0.6,0,0,0,0,0.7827235460281372,0.5710989832878113,22.125,18.75,19.625,19.25
mmlu,193,C,0.6,1,0,0,0,0.6806162595748901,0.5646175742149353,20.625,17.25,22.375,19.0
mmlu,194,B,0.6,0,0,0,0,0.26662585139274597,1.0119377374649048,21.625,21.0,19.0,19.625
mmlu,195,A,0.6,1,0,0,0,0.8073632717132568,0.5183886289596558,22.75,20.125,19.125,19.75
mmlu,196,B,0.6,0,0,0,0,0.6802201867103577,0.78337162733078,21.75,19.375,19.25,19.625
mmlu,197,D,0.6,1,0,0,0,0.3107086718082428,1.019469976425171,21.375,19.5,18.75,20.625
mmlu,198,A,0.6,1,0,0,0,0.5630558729171753,0.7280101776123047,21.25,17.75,19.875,18.125
mmlu,199,D,0.6,0,0,0,0,0.40814435482025146,0.6547569632530212,22.5,17.375,17.375,21.625
mmlu,200,D,0.6,1,0,0,0,0.0543496310710907,1.027536392211914,21.375,21.5,17.875,20.125
mmlu,201,B,0.6,0,0,0,0,0.8045654892921448,0.42948251962661743,23.875,20.375,18.375,21.5
mmlu,202,D,0.6,0,0,0,0,0.4973200559616089,0.6732816696166992,21.875,17.25,18.125,20.75
mmlu,203,B,0.6,0,0,0,0,0.061156660318374634,0.786837637424469,21.25,21.375,16.625,17.875
mmlu,204,C,0.6,1,0,0,0,0.5169907808303833,0.9606515169143677,19.625,19.625,21.125,18.25
mmlu,205,C,0.6,0,0,0,0,0.2156892716884613,1.0093737840652466,20.375,19.875,17.25,18.625
mmlu,206,D,0.6,0,0,0,0,0.5741172432899475,0.6552133560180664,22.25,16.875,19.125,20.875
mmlu,207,B,0.6,0,0,0,0,0.2969764471054077,0.734434962272644,20.625,15.4375,21.25,17.625
mmlu,208,A,0.6,1,0,0,0,0.6975431442260742,0.7049515247344971,23.25,19.5,21.125,21.125
mmlu,209,C,0.6,0,0,0,0,0.23896858096122742,0.7745832204818726,22.125,19.125,22.625,18.0
mmlu,210,B,0.6,1,0,0,0,0.6298219561576843,0.6793888807296753,20.625,22.25,18.0,19.5
mmlu,211,A,0.6,1,0,0,0,0.8414163589477539,0.4104234278202057,22.25,16.875,19.125,19.5
mmlu,212,B,0.6,0,0,0,0,0.7746612429618835,0.5839231014251709,23.0,19.125,20.5,20.5
mmlu,213,A,0.6,1,0,0,0,0.7475000023841858,0.6540205478668213,20.5,17.75,18.125,17.625
mmlu,214,D,0.6,0,0,0,0,0.5205222368240356,0.9664981365203857,20.5,19.375,22.0,20.375
mmlu,215,D,0.6,0,0,0,0,0.4273366928100586,0.8390789031982422,20.875,17.875,21.875,19.5
mmlu,216,D,0.6,0,0,0,0,0.663926362991333,0.6421146392822266,21.875,20.125,17.625,19.0
mmlu,217,D,0.6,0,0,0,0,0.3317711055278778,0.870467483997345,21.0,20.25,16.625,18.75
mmlu,218,B,0.6,0,0,0,0,0.7515302896499634,0.5152261257171631,21.375,19.25,15.375,18.375
mmlu,219,C,0.6,0,0,0,0,0.32639676332473755,0.9240996837615967,20.0,19.25,16.75,17.75
mmlu,220,B,0.6,0,0,0,0,0.5486699938774109,0.9582682847976685,23.375,21.0,21.75,21.625
mmlu,221,D,0.6,0,0,0,0,0.29785239696502686,1.0050504207611084,20.0,16.875,21.25,20.5
mmlu,222,C,0.6,0,0,0,0,0.6802201867103577,0.78337162733078,23.875,21.5,21.375,21.75
mmlu,223,C,0.6,1,0,0,0,0.2996358573436737,0.7034794688224792,22.125,17.0,17.5,21.5
mmlu,224,A,0.6,0,0,0,0,0.23716339468955994,0.8028149604797363,20.125,16.125,19.625,16.75
mmlu,225,D,0.6,1,0,0,0,0.16799771785736084,0.9729026556015015,18.125,16.125,14.875,17.75
mmlu,226,B,0.6,0,0,0,0,0.9017986059188843,0.28381526470184326,22.5,19.25,16.875,18.75
mmlu,227,D,0.6,1,0,0,0,0.0,1.187254786491394,22.125,19.75,21.625,22.125
mmlu,228,D,0.6,1,0,0,0,0.42798227071762085,0.9931687712669373,21.625,18.75,20.5,20.0
mmlu,229,C,0.6,1,0,0,0,0.6494362950325012,0.5963565111160278,19.75,17.25,21.375,17.625
mmlu,230,C,0.6,0,0,0,0,0.5195968151092529,0.8970977663993835,22.5,21.125,19.5,20.5
mmlu,231,C,0.6,0,0,0,0,0.49167323112487793,0.992729902267456,17.625,15.25,15.875,16.25
mmlu,232,B,0.6,1,0,0,0,0.9230719804763794,0.24375838041305542,19.375,23.0,16.25,19.375
mmlu,233,A,0.6,1,0,0,0,0.882542073726654,0.3683529496192932,23.625,19.5,20.375,20.25
mmlu,234,C,0.6,0,0,0,0,0.5417771935462952,0.9245964288711548,21.625,19.375,20.125,19.375
mmlu,235,C,0.6,0,0,0,0,0.4348658323287964,0.9919045567512512,22.375,21.25,20.375,20.0
mmlu,236,A,0.6,1,0,0,0,0.7052904963493347,0.651013195514679,21.75,18.875,19.75,18.375
mmlu,237,A,0.6,1,0,0,0,0.4166319966316223,0.9061484336853027,22.0,19.75,18.875,21.0
mmlu,238,C,0.6,1,0,0,0,0.27974674105644226,0.9151390790939331,24.0,20.875,23.375,21.5
mmlu,239,C,0.6,1,0,0,0,0.6147350072860718,0.7109415531158447,21.5,17.625,23.125,20.875
mmlu,240,C,0.6,1,0,0,0,0.40920519828796387,0.9162426590919495,23.5,19.75,22.5,21.625
mmlu,241,B,0.6,0,0,0,0,0.37603098154067993,1.008758544921875,22.0,22.25,23.25,19.625
mmlu,242,B,0.6,0,0,0,0,0.8517802357673645,0.41224318742752075,22.75,18.375,19.5,19.875
mmlu,243,D,0.6,0,0,0,0,0.5931465029716492,0.7299081087112427,22.625,19.125,19.75,21.125
mmlu,244,D,0.6,0,0,0,0,0.624721109867096,0.6998591423034668,23.75,19.625,21.125,22.125
mmlu,245,A,0.6,1,0,0,0,0.9542379975318909,0.17558591067790985,24.0,19.5,19.75,19.125
mmlu,246,D,0.6,0,0,0,0,0.8475841879844666,0.43470221757888794,22.875,19.375,19.25,20.0
mmlu,247,C,0.6,0,0,0,0,0.6121902465820312,0.8333786725997925,22.75,21.0,19.875,20.625
mmlu,248,C,0.6,1,0,0,0,0.7272382974624634,0.44406357407569885,22.0,17.0,23.875,19.25
mmlu,249,A,0.6,0,0,0,0,0.12014567852020264,0.8324598670005798,20.75,17.5,17.0,20.5
mmlu,250,A,0.6,1,0,0,0,0.987325131893158,0.05986790731549263,20.125,14.5,13.625,14.5625
mmlu,251,D,0.6,0,0,0,0,0.056639283895492554,0.9648347496986389,20.625,16.625,20.5,18.875
mmlu,252,A,0.6,1,0,0,0,0.9778957962989807,0.10083281248807907,25.0,19.875,19.625,19.875
mmlu,253,D,0.6,1,0,0,0,0.7913993000984192,0.4919344186782837,21.0,17.75,16.75,18.625
mmlu,254,B,0.6,1,0,0,0,0.4425112307071686,0.9628334045410156,21.0,18.875,19.875,18.5
